phenocode	phenotype	category	num_cases	num_controls	path_bucket	path_https
F5_MOODOTH	Other and unspecified mood [affective] disorders	V Mental and behavioural disorders (F5_)	2425	359290	gs://finngen-public-data-r10/summary_stats/finngen_R10_F5_MOODOTH.gz	https://storage.googleapis.com/finngen-public-data-r10/summary_stats/finngen_R10_F5_MOODOTH.gz
F5_MIXPER	Mixed and other personality disorders	V Mental and behavioural disorders (F5_)	2817	400619	gs://finngen-public-data-r10/summary_stats/finngen_R10_F5_MIXPER.gz	https://storage.googleapis.com/finngen-public-data-r10/summary_stats/finngen_R10_F5_MIXPER.gz
F5_MIXEDDEV	Mixed specific developmental disorders	V Mental and behavioural disorders (F5_)	654	407948	gs://finngen-public-data-r10/summary_stats/finngen_R10_F5_MIXEDDEV.gz	https://storage.googleapis.com/finngen-public-data-r10/summary_stats/finngen_R10_F5_MIXEDDEV.gz
F5_MANIA	Manic episode	V Mental and behavioural disorders (F5_)	992	359290	gs://finngen-public-data-r10/summary_stats/finngen_R10_F5_MANIA.gz	https://storage.googleapis.com/finngen-public-data-r10/summary_stats/finngen_R10_F5_MANIA.gz
F5_KELARET	Kela-code for behavioural disturbances in mental retardation	V Mental and behavioural disorders (F5_)	248	410843	gs://finngen-public-data-r10/summary_stats/finngen_R10_F5_KELARET.gz	https://storage.googleapis.com/finngen-public-data-r10/summary_stats/finngen_R10_F5_KELARET.gz
F5_HYPERKIN	Hyperkinetic disorders (excl. ADHD)	V Mental and behavioural disorders (F5_)	524	405153	gs://finngen-public-data-r10/summary_stats/finngen_R10_F5_HYPERKIN.gz	https://storage.googleapis.com/finngen-public-data-r10/summary_stats/finngen_R10_F5_HYPERKIN.gz
F5_HALLUCIN	Mental and behavioural disorders due to hallucinogens	V Mental and behavioural disorders (F5_)	160	404949	gs://finngen-public-data-r10/summary_stats/finngen_R10_F5_HALLUCIN.gz	https://storage.googleapis.com/finngen-public-data-r10/summary_stats/finngen_R10_F5_HALLUCIN.gz
F5_HABIT	Habit and impulse disorders	V Mental and behavioural disorders (F5_)	496	400619	gs://finngen-public-data-r10/summary_stats/finngen_R10_F5_HABIT.gz	https://storage.googleapis.com/finngen-public-data-r10/summary_stats/finngen_R10_F5_HABIT.gz
F5_GENDER	Gender identity disorders	V Mental and behavioural disorders (F5_)	366	400619	gs://finngen-public-data-r10/summary_stats/finngen_R10_F5_GENDER.gz	https://storage.googleapis.com/finngen-public-data-r10/summary_stats/finngen_R10_F5_GENDER.gz
F5_EMOPER	Emotionally unstable personality disorder	V Mental and behavioural disorders (F5_)	4551	400619	gs://finngen-public-data-r10/summary_stats/finngen_R10_F5_EMOPER.gz	https://storage.googleapis.com/finngen-public-data-r10/summary_stats/finngen_R10_F5_EMOPER.gz
F5_EATOTH	Other eating disorders	V Mental and behavioural disorders (F5_)	1716	400510	gs://finngen-public-data-r10/summary_stats/finngen_R10_F5_EATOTH.gz	https://storage.googleapis.com/finngen-public-data-r10/summary_stats/finngen_R10_F5_EATOTH.gz
F5_DISPER	Dissocial personality disorder	V Mental and behavioural disorders (F5_)	507	400619	gs://finngen-public-data-r10/summary_stats/finngen_R10_F5_DISPER.gz	https://storage.googleapis.com/finngen-public-data-r10/summary_stats/finngen_R10_F5_DISPER.gz
F5_DEPRESSION_PSYCHOTIC	Psychotic depression	V Mental and behavioural disorders (F5_)	2149	246352	gs://finngen-public-data-r10/summary_stats/finngen_R10_F5_DEPRESSION_PSYCHOTIC.gz	https://storage.googleapis.com/finngen-public-data-r10/summary_stats/finngen_R10_F5_DEPRESSION_PSYCHOTIC.gz
F5_DEPPER	Dependent personality disorder	V Mental and behavioural disorders (F5_)	656	400619	gs://finngen-public-data-r10/summary_stats/finngen_R10_F5_DEPPER.gz	https://storage.googleapis.com/finngen-public-data-r10/summary_stats/finngen_R10_F5_DEPPER.gz
F5_CANNABIS	Mental and behavioural disorders due to cannabinoids	V Mental and behavioural disorders (F5_)	1010	404949	gs://finngen-public-data-r10/summary_stats/finngen_R10_F5_CANNABIS.gz	https://storage.googleapis.com/finngen-public-data-r10/summary_stats/finngen_R10_F5_CANNABIS.gz
F5_BULIMIA	Bulimia nervosa (incl. atypical)	V Mental and behavioural disorders (F5_)	1126	400510	gs://finngen-public-data-r10/summary_stats/finngen_R10_F5_BULIMIA.gz	https://storage.googleapis.com/finngen-public-data-r10/summary_stats/finngen_R10_F5_BULIMIA.gz
F5_BEHEMOCHILD	Behavioural and emotional disorders with onset usually occurring in childhood and adolescence	V Mental and behavioural disorders (F5_)	7028	405153	gs://finngen-public-data-r10/summary_stats/finngen_R10_F5_BEHEMOCHILD.gz	https://storage.googleapis.com/finngen-public-data-r10/summary_stats/finngen_R10_F5_BEHEMOCHILD.gz
F5_BEHAVE	Behavioural syndromes associated with physiological disturbances and physical factors	V Mental and behavioural disorders (F5_)	11671	400510	gs://finngen-public-data-r10/summary_stats/finngen_R10_F5_BEHAVE.gz	https://storage.googleapis.com/finngen-public-data-r10/summary_stats/finngen_R10_F5_BEHAVE.gz
F5_ANOREX	Anorexia (incl.atypical)	V Mental and behavioural disorders (F5_)	2115	400510	gs://finngen-public-data-r10/summary_stats/finngen_R10_F5_ANOREX.gz	https://storage.googleapis.com/finngen-public-data-r10/summary_stats/finngen_R10_F5_ANOREX.gz
F5_ANAPER	Anankastic personality disorder	V Mental and behavioural disorders (F5_)	1147	400619	gs://finngen-public-data-r10/summary_stats/finngen_R10_F5_ANAPER.gz	https://storage.googleapis.com/finngen-public-data-r10/summary_stats/finngen_R10_F5_ANAPER.gz
F5_AGORAPHOBIA	Agoraphobia	V Mental and behavioural disorders (F5_)	1003	368054	gs://finngen-public-data-r10/summary_stats/finngen_R10_F5_AGORAPHOBIA.gz	https://storage.googleapis.com/finngen-public-data-r10/summary_stats/finngen_R10_F5_AGORAPHOBIA.gz
F5_ADHD	Disturbance of activity and attention	V Mental and behavioural disorders (F5_)	2788	405153	gs://finngen-public-data-r10/summary_stats/finngen_R10_F5_ADHD.gz	https://storage.googleapis.com/finngen-public-data-r10/summary_stats/finngen_R10_F5_ADHD.gz
ESOSINOPHIL_DISEASE	Eosinophilic disease (BM)	III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism (D3_)	441	230284	gs://finngen-public-data-r10/summary_stats/finngen_R10_ESOSINOPHIL_DISEASE.gz	https://storage.googleapis.com/finngen-public-data-r10/summary_stats/finngen_R10_ESOSINOPHIL_DISEASE.gz
EPISEIZALCO	Epileptic seizures related to alcohol	Alcohol related diseases	176	412005	gs://finngen-public-data-r10/summary_stats/finngen_R10_EPISEIZALCO.gz	https://storage.googleapis.com/finngen-public-data-r10/summary_stats/finngen_R10_EPISEIZALCO.gz
EPILEPTIC_SEIZU_RELATED_DRUGS	Epileptic seizures related to drugs	VI Diseases of the nervous system (G6_)	95	412086	gs://finngen-public-data-r10/summary_stats/finngen_R10_EPILEPTIC_SEIZU_RELATED_DRUGS.gz	https://storage.googleapis.com/finngen-public-data-r10/summary_stats/finngen_R10_EPILEPTIC_SEIZU_RELATED_DRUGS.gz
E4_VOLUME	Volume depletion	IV Endocrine, nutritional and metabolic diseases (E4_)	2913	352232	gs://finngen-public-data-r10/summary_stats/finngen_R10_E4_VOLUME.gz	https://storage.googleapis.com/finngen-public-data-r10/summary_stats/finngen_R10_E4_VOLUME.gz
E4_VIT_A_DEF	Vitamin A deficiency	IV Endocrine, nutritional and metabolic diseases (E4_)	129	386985	gs://finngen-public-data-r10/summary_stats/finngen_R10_E4_VIT_A_DEF.gz	https://storage.googleapis.com/finngen-public-data-r10/summary_stats/finngen_R10_E4_VIT_A_DEF.gz
E4_THYTOXFAC	Thyrotoxicosis factitia	IV Endocrine, nutritional and metabolic diseases (E4_)	93	403309	gs://finngen-public-data-r10/summary_stats/finngen_R10_E4_THYTOXFAC.gz	https://storage.googleapis.com/finngen-public-data-r10/summary_stats/finngen_R10_E4_THYTOXFAC.gz
E4_THYROIDITDRUG	Drug-induced thyroiditis	IV Endocrine, nutritional and metabolic diseases (E4_)	50	349717	gs://finngen-public-data-r10/summary_stats/finngen_R10_E4_THYROIDITDRUG.gz	https://storage.googleapis.com/finngen-public-data-r10/summary_stats/finngen_R10_E4_THYROIDITDRUG.gz
E4_THYROIDITACU	Acute thyroiditis	IV Endocrine, nutritional and metabolic diseases (E4_)	116	349717	gs://finngen-public-data-r10/summary_stats/finngen_R10_E4_THYROIDITACU.gz	https://storage.googleapis.com/finngen-public-data-r10/summary_stats/finngen_R10_E4_THYROIDITACU.gz
E4_THYMUSDIS	Diseases of thymus	IV Endocrine, nutritional and metabolic diseases (E4_)	76	395289	gs://finngen-public-data-r10/summary_stats/finngen_R10_E4_THYMUSDIS.gz	https://storage.googleapis.com/finngen-public-data-r10/summary_stats/finngen_R10_E4_THYMUSDIS.gz
E4_THYCRISIS	Thyroid crisis or storm	IV Endocrine, nutritional and metabolic diseases (E4_)	66	349717	gs://finngen-public-data-r10/summary_stats/finngen_R10_E4_THYCRISIS.gz	https://storage.googleapis.com/finngen-public-data-r10/summary_stats/finngen_R10_E4_THYCRISIS.gz
E4_THIA_DEF	Thiamine deficiency	IV Endocrine, nutritional and metabolic diseases (E4_)	155	386985	gs://finngen-public-data-r10/summary_stats/finngen_R10_E4_THIA_DEF.gz	https://storage.googleapis.com/finngen-public-data-r10/summary_stats/finngen_R10_E4_THIA_DEF.gz
E4_TESTICHYPO	Testicular hypofunction	IV Endocrine, nutritional and metabolic diseases (E4_)	782	176319	gs://finngen-public-data-r10/summary_stats/finngen_R10_E4_TESTICHYPO.gz	https://storage.googleapis.com/finngen-public-data-r10/summary_stats/finngen_R10_E4_TESTICHYPO.gz
E4_TESTICDYSNAS	Testicular dysfunction, other/unspecified	IV Endocrine, nutritional and metabolic diseases (E4_)	106	176319	gs://finngen-public-data-r10/summary_stats/finngen_R10_E4_TESTICDYSNAS.gz	https://storage.googleapis.com/finngen-public-data-r10/summary_stats/finngen_R10_E4_TESTICDYSNAS.gz
E4_SEQUMAL	Sequelae of malnutrition and other nutritional deficiencies	IV Endocrine, nutritional and metabolic diseases (E4_)	66	386985	gs://finngen-public-data-r10/summary_stats/finngen_R10_E4_SEQUMAL.gz	https://storage.googleapis.com/finngen-public-data-r10/summary_stats/finngen_R10_E4_SEQUMAL.gz
E4_PUBDISNAS	Disorders of puberty, other/unspecified	IV Endocrine, nutritional and metabolic diseases (E4_)	115	395289	gs://finngen-public-data-r10/summary_stats/finngen_R10_E4_PUBDISNAS.gz	https://storage.googleapis.com/finngen-public-data-r10/summary_stats/finngen_R10_E4_PUBDISNAS.gz
E4_PROTMALNAS	Unspecified protein-energy malnutrition	IV Endocrine, nutritional and metabolic diseases (E4_)	127	411657	gs://finngen-public-data-r10/summary_stats/finngen_R10_E4_PROTMALNAS.gz	https://storage.googleapis.com/finngen-public-data-r10/summary_stats/finngen_R10_E4_PROTMALNAS.gz
E4_PROTMALMODMILD	Protein-energy malnutrition of moderate and mild degree	IV Endocrine, nutritional and metabolic diseases (E4_)	211	411657	gs://finngen-public-data-r10/summary_stats/finngen_R10_E4_PROTMALMODMILD.gz	https://storage.googleapis.com/finngen-public-data-r10/summary_stats/finngen_R10_E4_PROTMALMODMILD.gz
E4_PREPUB	Precocious puberty	IV Endocrine, nutritional and metabolic diseases (E4_)	135	395289	gs://finngen-public-data-r10/summary_stats/finngen_R10_E4_PREPUB.gz	https://storage.googleapis.com/finngen-public-data-r10/summary_stats/finngen_R10_E4_PREPUB.gz
E4_PITUDISNAS	Disorders of pituitary gland, other and/or unspecified	IV Endocrine, nutritional and metabolic diseases (E4_)	161	395289	gs://finngen-public-data-r10/summary_stats/finngen_R10_E4_PITUDISNAS.gz	https://storage.googleapis.com/finngen-public-data-r10/summary_stats/finngen_R10_E4_PITUDISNAS.gz
E4_PHOS_MET	Disorders of phosphorus metabolism and phosphatases	IV Endocrine, nutritional and metabolic diseases (E4_)	128	352232	gs://finngen-public-data-r10/summary_stats/finngen_R10_E4_PHOS_MET.gz	https://storage.googleapis.com/finngen-public-data-r10/summary_stats/finngen_R10_E4_PHOS_MET.gz
E4_PARANAS	Disorders of parathyroid gland, other and/or unspecified	IV Endocrine, nutritional and metabolic diseases (E4_)	207	395289	gs://finngen-public-data-r10/summary_stats/finngen_R10_E4_PARANAS.gz	https://storage.googleapis.com/finngen-public-data-r10/summary_stats/finngen_R10_E4_PARANAS.gz
E4_PANCSECNAS	Disorder of pancreatic internal secretion, other and/or unspecified	IV Endocrine, nutritional and metabolic diseases (E4_)	210	409393	gs://finngen-public-data-r10/summary_stats/finngen_R10_E4_PANCSECNAS.gz	https://storage.googleapis.com/finngen-public-data-r10/summary_stats/finngen_R10_E4_PANCSECNAS.gz
E4_OBESITYDRUG	Drug-induced obesity	IV Endocrine, nutritional and metabolic diseases (E4_)	267	388210	gs://finngen-public-data-r10/summary_stats/finngen_R10_E4_OBESITYDRUG.gz	https://storage.googleapis.com/finngen-public-data-r10/summary_stats/finngen_R10_E4_OBESITYDRUG.gz
E4_NUTRI_DEF_NAS	Other specified/unspecified nutritional deficiencies	IV Endocrine, nutritional and metabolic diseases (E4_)	221	386985	gs://finngen-public-data-r10/summary_stats/finngen_R10_E4_NUTRI_DEF_NAS.gz	https://storage.googleapis.com/finngen-public-data-r10/summary_stats/finngen_R10_E4_NUTRI_DEF_NAS.gz
E4_MG_MET	Disorders of magnesium metabolism	IV Endocrine, nutritional and metabolic diseases (E4_)	175	352232	gs://finngen-public-data-r10/summary_stats/finngen_R10_E4_MG_MET.gz	https://storage.googleapis.com/finngen-public-data-r10/summary_stats/finngen_R10_E4_MG_MET.gz
E4_MG_DEF	Magnesium deficiency	IV Endocrine, nutritional and metabolic diseases (E4_)	73	386985	gs://finngen-public-data-r10/summary_stats/finngen_R10_E4_MG_DEF.gz	https://storage.googleapis.com/finngen-public-data-r10/summary_stats/finngen_R10_E4_MG_DEF.gz
E4_MARAKWASH	Marasmic kwashiorkor	IV Endocrine, nutritional and metabolic diseases (E4_)	64	411657	gs://finngen-public-data-r10/summary_stats/finngen_R10_E4_MARAKWASH.gz	https://storage.googleapis.com/finngen-public-data-r10/summary_stats/finngen_R10_E4_MARAKWASH.gz
E4_MALNUTRITION	Malnutrition	IV Endocrine, nutritional and metabolic diseases (E4_)	524	411657	gs://finngen-public-data-r10/summary_stats/finngen_R10_E4_MALNUTRITION.gz	https://storage.googleapis.com/finngen-public-data-r10/summary_stats/finngen_R10_E4_MALNUTRITION.gz
E4_LOCALADIP	Localized adiposity	IV Endocrine, nutritional and metabolic diseases (E4_)	137	388084	gs://finngen-public-data-r10/summary_stats/finngen_R10_E4_LOCALADIP.gz	https://storage.googleapis.com/finngen-public-data-r10/summary_stats/finngen_R10_E4_LOCALADIP.gz
E4_LIPODEF	Lipoprotein deficiency	IV Endocrine, nutritional and metabolic diseases (E4_)	55	352232	gs://finngen-public-data-r10/summary_stats/finngen_R10_E4_LIPODEF.gz	https://storage.googleapis.com/finngen-public-data-r10/summary_stats/finngen_R10_E4_LIPODEF.gz
E4_HYTHY_AI_DX	Hypothyroidism, autoimmune, DX-based	IV Endocrine, nutritional and metabolic diseases (E4_)	108	411642	gs://finngen-public-data-r10/summary_stats/finngen_R10_E4_HYTHY_AI_DX.gz	https://storage.googleapis.com/finngen-public-data-r10/summary_stats/finngen_R10_E4_HYTHY_AI_DX.gz
E4_HYTHYSUBS	Hypothyroidism due to medicaments and other exogenous substances	IV Endocrine, nutritional and metabolic diseases (E4_)	280	349717	gs://finngen-public-data-r10/summary_stats/finngen_R10_E4_HYTHYSUBS.gz	https://storage.googleapis.com/finngen-public-data-r10/summary_stats/finngen_R10_E4_HYTHYSUBS.gz
E4_HYTHYPOSTINF	Postinfectious hypothyroidism	IV Endocrine, nutritional and metabolic diseases (E4_)	168	349717	gs://finngen-public-data-r10/summary_stats/finngen_R10_E4_HYTHYPOSTINF.gz	https://storage.googleapis.com/finngen-public-data-r10/summary_stats/finngen_R10_E4_HYTHYPOSTINF.gz
E4_HYPOTHALDYSF	Hypothalamic dysfunction, including iatrogenic, not elsewhere classified	IV Endocrine, nutritional and metabolic diseases (E4_)	58	395289	gs://finngen-public-data-r10/summary_stats/finngen_R10_E4_HYPOTHALDYSF.gz	https://storage.googleapis.com/finngen-public-data-r10/summary_stats/finngen_R10_E4_HYPOTHALDYSF.gz
E4_HYPOKALAEMIA	Hypokalaemia	IV Endocrine, nutritional and metabolic diseases (E4_)	3554	352232	gs://finngen-public-data-r10/summary_stats/finngen_R10_E4_HYPOKALAEMIA.gz	https://storage.googleapis.com/finngen-public-data-r10/summary_stats/finngen_R10_E4_HYPOKALAEMIA.gz
E4_HYPERURI	Hyperuricaemia without signs of inflammatory arthritis and tophaceous disease	IV Endocrine, nutritional and metabolic diseases (E4_)	129	352232	gs://finngen-public-data-r10/summary_stats/finngen_R10_E4_HYPERURI.gz	https://storage.googleapis.com/finngen-public-data-r10/summary_stats/finngen_R10_E4_HYPERURI.gz
E4_HYPERPRO_ADVERSE	Hyperprolactinaemia, drug-induced	IV Endocrine, nutritional and metabolic diseases (E4_)	169	412012	gs://finngen-public-data-r10/summary_stats/finngen_R10_E4_HYPERPRO_ADVERSE.gz	https://storage.googleapis.com/finngen-public-data-r10/summary_stats/finngen_R10_E4_HYPERPRO_ADVERSE.gz
E4_HYPERPRO	Hyperprolactinaemia	IV Endocrine, nutritional and metabolic diseases (E4_)	1099	395289	gs://finngen-public-data-r10/summary_stats/finngen_R10_E4_HYPERPRO.gz	https://storage.googleapis.com/finngen-public-data-r10/summary_stats/finngen_R10_E4_HYPERPRO.gz
E4_HYPERPITNAS	Hyperfunction of pituitary gland, other and/or unspecified	IV Endocrine, nutritional and metabolic diseases (E4_)	53	395289	gs://finngen-public-data-r10/summary_stats/finngen_R10_E4_HYPERPITNAS.gz	https://storage.googleapis.com/finngen-public-data-r10/summary_stats/finngen_R10_E4_HYPERPITNAS.gz
E4_HYPERPIT	Hyperfunction of pituitary gland	IV Endocrine, nutritional and metabolic diseases (E4_)	1585	395289	gs://finngen-public-data-r10/summary_stats/finngen_R10_E4_HYPERPIT.gz	https://storage.googleapis.com/finngen-public-data-r10/summary_stats/finngen_R10_E4_HYPERPIT.gz
E4_HYPERCHYLO	Hyperchylomicronaemia	IV Endocrine, nutritional and metabolic diseases (E4_)	61	352232	gs://finngen-public-data-r10/summary_stats/finngen_R10_E4_HYPERCHYLO.gz	https://storage.googleapis.com/finngen-public-data-r10/summary_stats/finngen_R10_E4_HYPERCHYLO.gz
E4_HYPERALISEQ	Sequelae of hyperalimentation	IV Endocrine, nutritional and metabolic diseases (E4_)	53	388084	gs://finngen-public-data-r10/summary_stats/finngen_R10_E4_HYPERALISEQ.gz	https://storage.googleapis.com/finngen-public-data-r10/summary_stats/finngen_R10_E4_HYPERALISEQ.gz
E4_HYPERALI	Other hyperalimentation	IV Endocrine, nutritional and metabolic diseases (E4_)	90	388084	gs://finngen-public-data-r10/summary_stats/finngen_R10_E4_HYPERALI.gz	https://storage.googleapis.com/finngen-public-data-r10/summary_stats/finngen_R10_E4_HYPERALI.gz
E4_FLUIDOVER	Fluid overload	IV Endocrine, nutritional and metabolic diseases (E4_)	73	352232	gs://finngen-public-data-r10/summary_stats/finngen_R10_E4_FLUIDOVER.gz	https://storage.googleapis.com/finngen-public-data-r10/summary_stats/finngen_R10_E4_FLUIDOVER.gz
E4_FLUIDELECTRONAS	Other disorders of electrolyte and fluid balance, not elsewhere classified	IV Endocrine, nutritional and metabolic diseases (E4_)	241	352232	gs://finngen-public-data-r10/summary_stats/finngen_R10_E4_FLUIDELECTRONAS.gz	https://storage.googleapis.com/finngen-public-data-r10/summary_stats/finngen_R10_E4_FLUIDELECTRONAS.gz
E4_ENDODIS	Other endocrine disorders	IV Endocrine, nutritional and metabolic diseases (E4_)	1701	395289	gs://finngen-public-data-r10/summary_stats/finngen_R10_E4_ENDODIS.gz	https://storage.googleapis.com/finngen-public-data-r10/summary_stats/finngen_R10_E4_ENDODIS.gz
E4_ENDINOTH	Disorders of endocrine glands in diseases classified elsewhere	IV Endocrine, nutritional and metabolic diseases (E4_)	50	395289	gs://finngen-public-data-r10/summary_stats/finngen_R10_E4_ENDINOTH.gz	https://storage.googleapis.com/finngen-public-data-r10/summary_stats/finngen_R10_E4_ENDINOTH.gz
E4_DISPUB	Disorders of puberty	IV Endocrine, nutritional and metabolic diseases (E4_)	461	395289	gs://finngen-public-data-r10/summary_stats/finngen_R10_E4_DISPUB.gz	https://storage.googleapis.com/finngen-public-data-r10/summary_stats/finngen_R10_E4_DISPUB.gz
E4_DIABINSIPIDUS	Diabetes insipidus	IV Endocrine, nutritional and metabolic diseases (E4_)	252	395289	gs://finngen-public-data-r10/summary_stats/finngen_R10_E4_DIABINSIPIDUS.gz	https://storage.googleapis.com/finngen-public-data-r10/summary_stats/finngen_R10_E4_DIABINSIPIDUS.gz
E4_CARBONAS	Disorder of carbohydrate metabolism, other/unspecified	IV Endocrine, nutritional and metabolic diseases (E4_)	100	352232	gs://finngen-public-data-r10/summary_stats/finngen_R10_E4_CARBONAS.gz	https://storage.googleapis.com/finngen-public-data-r10/summary_stats/finngen_R10_E4_CARBONAS.gz
E4_AROMAMINO	Disorders of aromatic amino-acid metabolism	IV Endocrine, nutritional and metabolic diseases (E4_)	96	352232	gs://finngen-public-data-r10/summary_stats/finngen_R10_E4_AROMAMINO.gz	https://storage.googleapis.com/finngen-public-data-r10/summary_stats/finngen_R10_E4_AROMAMINO.gz
E4_AMYL_SCNDSYST	Secondary systemic amyloidosis	IV Endocrine, nutritional and metabolic diseases (E4_)	91	352232	gs://finngen-public-data-r10/summary_stats/finngen_R10_E4_AMYL_SCNDSYST.gz	https://storage.googleapis.com/finngen-public-data-r10/summary_stats/finngen_R10_E4_AMYL_SCNDSYST.gz
E4_AMYL_ORGAN	Organ-limited amyloidosis	IV Endocrine, nutritional and metabolic diseases (E4_)	97	352232	gs://finngen-public-data-r10/summary_stats/finngen_R10_E4_AMYL_ORGAN.gz	https://storage.googleapis.com/finngen-public-data-r10/summary_stats/finngen_R10_E4_AMYL_ORGAN.gz
E4_ALKALOSIS	Alkalosis	IV Endocrine, nutritional and metabolic diseases (E4_)	65	352232	gs://finngen-public-data-r10/summary_stats/finngen_R10_E4_ALKALOSIS.gz	https://storage.googleapis.com/finngen-public-data-r10/summary_stats/finngen_R10_E4_ALKALOSIS.gz
E4_ADRENAS	Disorders of adrenal gland, other and/or unspecified	IV Endocrine, nutritional and metabolic diseases (E4_)	140	395289	gs://finngen-public-data-r10/summary_stats/finngen_R10_E4_ADRENAS.gz	https://storage.googleapis.com/finngen-public-data-r10/summary_stats/finngen_R10_E4_ADRENAS.gz
E4_ADREMEDHYPER	Adrenomedullary hyperfunction	IV Endocrine, nutritional and metabolic diseases (E4_)	84	395289	gs://finngen-public-data-r10/summary_stats/finngen_R10_E4_ADREMEDHYPER.gz	https://storage.googleapis.com/finngen-public-data-r10/summary_stats/finngen_R10_E4_ADREMEDHYPER.gz
E4_ADREACT	Other adrenocortical overactivity	IV Endocrine, nutritional and metabolic diseases (E4_)	165	395289	gs://finngen-public-data-r10/summary_stats/finngen_R10_E4_ADREACT.gz	https://storage.googleapis.com/finngen-public-data-r10/summary_stats/finngen_R10_E4_ADREACT.gz
E4_ACROMEG	Acromegaly and pituitary gigantism	IV Endocrine, nutritional and metabolic diseases (E4_)	195	395289	gs://finngen-public-data-r10/summary_stats/finngen_R10_E4_ACROMEG.gz	https://storage.googleapis.com/finngen-public-data-r10/summary_stats/finngen_R10_E4_ACROMEG.gz
E4_ACIDOSIS	Acidosis	IV Endocrine, nutritional and metabolic diseases (E4_)	524	352232	gs://finngen-public-data-r10/summary_stats/finngen_R10_E4_ACIDOSIS.gz	https://storage.googleapis.com/finngen-public-data-r10/summary_stats/finngen_R10_E4_ACIDOSIS.gz
DUODENAL_ULCER_UNSPE_ACUTE_CHRONIC_WO_HAEMORRHAGE_PERFORATION	Duodenal ulcer - Unspecified as acute or chronic, without haemorrhage or perforation, drug-induced	XI Diseases of the digestive system (K11_)	116	412065	gs://finngen-public-data-r10/summary_stats/finngen_R10_DUODENAL_ULCER_UNSPE_ACUTE_CHRONIC_WO_HAEMORRHAGE_PERFORATION.gz	https://storage.googleapis.com/finngen-public-data-r10/summary_stats/finngen_R10_DUODENAL_ULCER_UNSPE_ACUTE_CHRONIC_WO_HAEMORRHAGE_PERFORATION.gz
DRUGADVERS_TREMOR	Drug-induced tremor	VI Diseases of the nervous system (G6_)	164	412017	gs://finngen-public-data-r10/summary_stats/finngen_R10_DRUGADVERS_TREMOR.gz	https://storage.googleapis.com/finngen-public-data-r10/summary_stats/finngen_R10_DRUGADVERS_TREMOR.gz
DRUGADVERS_OSTEOPO	Drug-induced osteoporosis	XIII Diseases of the musculoskeletal system and connective tissue (M13_)	307	411874	gs://finngen-public-data-r10/summary_stats/finngen_R10_DRUGADVERS_OSTEOPO.gz	https://storage.googleapis.com/finngen-public-data-r10/summary_stats/finngen_R10_DRUGADVERS_OSTEOPO.gz
DRUGADVERS_NEUTROPENIA	Drug-induced neutropenia	III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism (D3_)	2124	410057	gs://finngen-public-data-r10/summary_stats/finngen_R10_DRUGADVERS_NEUTROPENIA.gz	https://storage.googleapis.com/finngen-public-data-r10/summary_stats/finngen_R10_DRUGADVERS_NEUTROPENIA.gz
DRUGADVERS_HEADA_NOT_ELSEW_CLASSIFIED	Drug-induced headache, not elsewhere classified	VI Diseases of the nervous system (G6_)	146	412035	gs://finngen-public-data-r10/summary_stats/finngen_R10_DRUGADVERS_HEADA_NOT_ELSEW_CLASSIFIED.gz	https://storage.googleapis.com/finngen-public-data-r10/summary_stats/finngen_R10_DRUGADVERS_HEADA_NOT_ELSEW_CLASSIFIED.gz
DRUGADVERS_GOUT	Drug-induced gout	XIII Diseases of the musculoskeletal system and connective tissue (M13_)	129	412052	gs://finngen-public-data-r10/summary_stats/finngen_R10_DRUGADVERS_GOUT.gz	https://storage.googleapis.com/finngen-public-data-r10/summary_stats/finngen_R10_DRUGADVERS_GOUT.gz
DRUGADVERS_DYSTON	Drug-induced dystonia	VI Diseases of the nervous system (G6_)	94	412087	gs://finngen-public-data-r10/summary_stats/finngen_R10_DRUGADVERS_DYSTON.gz	https://storage.googleapis.com/finngen-public-data-r10/summary_stats/finngen_R10_DRUGADVERS_DYSTON.gz
DRUGADVERS_ADRENOCORTICAL_INSUFFICIENCY	Drug-induced adrenocortical insufficiency	IV Endocrine, nutritional and metabolic diseases (E4_)	441	411740	gs://finngen-public-data-r10/summary_stats/finngen_R10_DRUGADVERS_ADRENOCORTICAL_INSUFFICIENCY.gz	https://storage.googleapis.com/finngen-public-data-r10/summary_stats/finngen_R10_DRUGADVERS_ADRENOCORTICAL_INSUFFICIENCY.gz
DENTAL_TMD	TMD related pain	Dental endpoints	11592	400589	gs://finngen-public-data-r10/summary_stats/finngen_R10_DENTAL_TMD.gz	https://storage.googleapis.com/finngen-public-data-r10/summary_stats/finngen_R10_DENTAL_TMD.gz
D3_WHITEBLOODCELLNAS	Other and unspecified disorders of white blood cells	III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism (D3_)	1166	404739	gs://finngen-public-data-r10/summary_stats/finngen_R10_D3_WHITEBLOODCELLNAS.gz	https://storage.googleapis.com/finngen-public-data-r10/summary_stats/finngen_R10_D3_WHITEBLOODCELLNAS.gz
